Ontology ID;Ontology Name;Custom Label;Link;Roles;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002025;nuclear magnetic resonance titration;;http://purl.obolibrary.org/obo/CHMO_0002025;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002028;129Xe Mossbauer spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002028;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002029;127I Mossbauer spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002029;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002030;57Fe Mossbauer spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002030;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002031;119Sn Mossbauer spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002031;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002032;121Sb Mossbauer spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002032;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002033;125Te Mossbauer spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002033;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002034;151Eu Mossbauer spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002034;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002035;129I Mossbauer spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002035;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002036;197Au Mossbauer spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002036;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002046;nuclear magnetic resonance velocimetry;;http://purl.obolibrary.org/obo/CHMO_0002046;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002047;spin tagging velocimetry;;http://purl.obolibrary.org/obo/CHMO_0002047;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002048;phase-contrast velocimetry;;http://purl.obolibrary.org/obo/CHMO_0002048;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002049;flow-compensated phase-contrast velocimetry;;http://purl.obolibrary.org/obo/CHMO_0002049;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002051;multiple-modulation multiple-echo velocimetry;;http://purl.obolibrary.org/obo/CHMO_0002051;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002052;pulsed-field gradient velocimetry;;http://purl.obolibrary.org/obo/CHMO_0002052;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002055;four-dimensional nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002055;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002060;two-dimensional heteronuclear single quantum coherence-nuclear Overhauser effect spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002060;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002061;two-dimensional heteronuclear single quantum coherence-total correlation spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002061;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002062;photon cross correlation spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002062;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002066;trituration;;http://purl.obolibrary.org/obo/CHMO_0002066;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002067;variable-angle polarised absorption spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002067;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002068;ratio variable-angle polarised absorption spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002068;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002074;79Br nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002074;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002075;29Si cross-polarisation magic angle spinning;;http://purl.obolibrary.org/obo/CHMO_0002075;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002076;isothermal calorimetry;;http://purl.obolibrary.org/obo/CHMO_0002076;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002077;isobaric calorimetry;;http://purl.obolibrary.org/obo/CHMO_0002077;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002078;scanning calorimetry;;http://purl.obolibrary.org/obo/CHMO_0002078;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002079;adiabatic scanning calorimetry;;http://purl.obolibrary.org/obo/CHMO_0002079;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002080;temperature-controlled scanning calorimetry;;http://purl.obolibrary.org/obo/CHMO_0002080;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002081;pressure-controlled scanning calorimetry;;http://purl.obolibrary.org/obo/CHMO_0002081;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002082;dynamic scanning calorimetry;;http://purl.obolibrary.org/obo/CHMO_0002082;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002083;dynamic differential scanning calorimetry;;http://purl.obolibrary.org/obo/CHMO_0002083;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002084;modulated differential scanning calorimetry;;http://purl.obolibrary.org/obo/CHMO_0002084;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002085;temperature-modulated differential scanning calorimetry;;http://purl.obolibrary.org/obo/CHMO_0002085;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002090;volume perturbation calorimetry;;http://purl.obolibrary.org/obo/CHMO_0002090;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002091;pressure perturbation calorimetry;;http://purl.obolibrary.org/obo/CHMO_0002091;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002093;fluorescence-activated droplet sorting;;http://purl.obolibrary.org/obo/CHMO_0002093;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002097;electron transfer detection;;http://purl.obolibrary.org/obo/CHMO_0002097;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002098;electron transfer dissociation tandem mass spectrometry;;http://purl.obolibrary.org/obo/CHMO_0002098;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002100;four-wave mixing spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002100;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002101;femtosecond two-colour four-wave mixing spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002101;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002102;degenerate four-wave mixing spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002102;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002103;two-colour four-wave mixing spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002103;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002104;terahertz four-wave mixing spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002104;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002106;physical blending;;http://purl.obolibrary.org/obo/CHMO_0002106;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002113;near-infrared magnetic circular dichroism spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002113;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002114;Kugelrohr distillation;;http://purl.obolibrary.org/obo/CHMO_0002114;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002116;frequency-modulation atomic force microscopy;;http://purl.obolibrary.org/obo/CHMO_0002116;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002117;liquid atomic force microscopy;;http://purl.obolibrary.org/obo/CHMO_0002117;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002128;73Ge nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002128;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002129;quadrupole Carr-Purcell-Meiboom-Gill using magic-angle spinning;;http://purl.obolibrary.org/obo/CHMO_0002129;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002130;73Ge quadrupole Carr-Purcell-Meiboom-Gill using magic-angle spinning;;http://purl.obolibrary.org/obo/CHMO_0002130;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002131;73Ge magic angle spinning nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002131;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002133;67Zn nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002133;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002134;25Mg nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002134;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002135;chiral stationary phase gas chromatography;;http://purl.obolibrary.org/obo/CHMO_0002135;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002136;chiral stationary phase high-performance liquid chromatography;;http://purl.obolibrary.org/obo/CHMO_0002136;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002137;quadrupole Carr-Purcell-Meiboom-Gill experiment;;http://purl.obolibrary.org/obo/CHMO_0002137;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002141;high-pressure fluorescence correlation spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002141;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002142;continuous-scan cyclic voltammetry;;http://purl.obolibrary.org/obo/CHMO_0002142;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002163;drop coating;;http://purl.obolibrary.org/obo/CHMO_0002163;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002165;drop coating deposition Raman spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002165;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002174;mass detection;;http://purl.obolibrary.org/obo/CHMO_0002174;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002175;localised surface plasmon resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002175;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002177;dark-field microscopy;;http://purl.obolibrary.org/obo/CHMO_0002177;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002184;optical extinction spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002184;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002186;polarisation spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002186;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002187;generalised polarisation spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002187;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002188;laurdan generalised polarisation spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002188;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002192;thermoelectrically cooled angle coating;;http://purl.obolibrary.org/obo/CHMO_0002192;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002194;epifluorescence microscopy;;http://purl.obolibrary.org/obo/CHMO_0002194;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002198;recrystallisation;;http://purl.obolibrary.org/obo/CHMO_0002198;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002206;polymer precipitation;;http://purl.obolibrary.org/obo/CHMO_0002206;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002207;polymer co-precipitation;;http://purl.obolibrary.org/obo/CHMO_0002207;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002209;wide-angle X-ray diffraction;;http://purl.obolibrary.org/obo/CHMO_0002209;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002211;wide-angle powder X-ray diffraction;;http://purl.obolibrary.org/obo/CHMO_0002211;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002212;single-particle energy-dispersive X-ray emission spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002212;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002217;sample sublimation;;http://purl.obolibrary.org/obo/CHMO_0002217;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002218;fractional sublimation;;http://purl.obolibrary.org/obo/CHMO_0002218;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002219;vacuum sublimation;;http://purl.obolibrary.org/obo/CHMO_0002219;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002220;high-vacuum sublimation;;http://purl.obolibrary.org/obo/CHMO_0002220;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002228;cone calorimetry;;http://purl.obolibrary.org/obo/CHMO_0002228;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002233;site-selection spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002233;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002234;hole-burning spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002234;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002235;abberration-corrected high-angular annular dark-field scanning transmission electron microscopy;;http://purl.obolibrary.org/obo/CHMO_0002235;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002238;transmission electron microscopy energy-dispersive X-ray spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002238;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002243;electric-field-induced second harmonic generation spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002243;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002244;detector;;http://purl.obolibrary.org/obo/CHMO_0002244;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002245;charge-coupled-device detector;;http://purl.obolibrary.org/obo/CHMO_0002245;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002246;deuterated triglycine sulfate detector;;http://purl.obolibrary.org/obo/CHMO_0002246;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002247;deuterated lanthanum triglycine sulfate detector;;http://purl.obolibrary.org/obo/CHMO_0002247;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002248;mercury cadmium tellurium detector;;http://purl.obolibrary.org/obo/CHMO_0002248;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002255;immobilized metal affinity chromatography;;http://purl.obolibrary.org/obo/CHMO_0002255;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002256;metal oxide affinity chromatography;;http://purl.obolibrary.org/obo/CHMO_0002256;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002257;hydroxy acid-modified metal oxide chromatography;;http://purl.obolibrary.org/obo/CHMO_0002257;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002258;strong-anion-exchange chromatography;;http://purl.obolibrary.org/obo/CHMO_0002258;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002259;weak-anion-exchange chromatography;;http://purl.obolibrary.org/obo/CHMO_0002259;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002260;strong-cation-exchange chromatography;;http://purl.obolibrary.org/obo/CHMO_0002260;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002261;weak-cation-exchange chromatography;;http://purl.obolibrary.org/obo/CHMO_0002261;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002262;hydrophilic interaction chromatography;;http://purl.obolibrary.org/obo/CHMO_0002262;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002263;cation-exchange column;;http://purl.obolibrary.org/obo/CHMO_0002263;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002264;ion-exchange column;;http://purl.obolibrary.org/obo/CHMO_0002264;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002265;anion-exchange column;;http://purl.obolibrary.org/obo/CHMO_0002265;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002266;strong cation-exchange column;;http://purl.obolibrary.org/obo/CHMO_0002266;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002267;weak cation-exchange column;;http://purl.obolibrary.org/obo/CHMO_0002267;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002268;strong anion-exchange column;;http://purl.obolibrary.org/obo/CHMO_0002268;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002269;weak anion-exchange column;;http://purl.obolibrary.org/obo/CHMO_0002269;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002270;electrostatic repulsion hydrophilic interaction chromatography;;http://purl.obolibrary.org/obo/CHMO_0002270;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002272;two-dimensional small-angle X-ray scattering;;http://purl.obolibrary.org/obo/CHMO_0002272;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002274;size-exclusion chromatography-inductively coupled plasma atomic emission spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002274;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002280;ion-pair chromatography;;http://purl.obolibrary.org/obo/CHMO_0002280;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002281;ion-pair chromatography-inductively coupled plasma mass spectrometry;;http://purl.obolibrary.org/obo/CHMO_0002281;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002284;raster image correlation spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002284;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002285;scanning near-field ellipsometric microscopy;;http://purl.obolibrary.org/obo/CHMO_0002285;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002286;polarised Fourier transform infrared spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002286;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002287;pyrolysis Fourier transform infrared spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002287;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002288;time-resolved polarised Fourier transform infrared spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002288;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002289;fast Fourier transform infrared spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002289;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002290;infrared transmission spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002290;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002291;dispersive infrared spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002291;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002292;near-infrared surface plasmon resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002292;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002295;electron-induced photoelectron spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002295;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002297;electron-induced X-ray emission spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002297;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002298;proton-induced X-ray emission spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002298;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002299;phosphorescence detection;;http://purl.obolibrary.org/obo/CHMO_0002299;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002300;thermoluminescence detection;;http://purl.obolibrary.org/obo/CHMO_0002300;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002301;13C-13C correlation spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002301;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002302;reversed-phase chromatography;;http://purl.obolibrary.org/obo/CHMO_0002302;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002303;gradient-elution chromatography;;http://purl.obolibrary.org/obo/CHMO_0002303;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002304;isocratic-elution chromatography;;http://purl.obolibrary.org/obo/CHMO_0002304;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002305;step-wise elution chromatography;;http://purl.obolibrary.org/obo/CHMO_0002305;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002311;X-ray fluorescence microscopy;;http://purl.obolibrary.org/obo/CHMO_0002311;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002312;X-ray microscopy;;http://purl.obolibrary.org/obo/CHMO_0002312;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002313;transmission X-ray microscopy;;http://purl.obolibrary.org/obo/CHMO_0002313;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002314;scanning transmission X-ray microscopy;;http://purl.obolibrary.org/obo/CHMO_0002314;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002317;liquid-liquid chromatography;;http://purl.obolibrary.org/obo/CHMO_0002317;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002318;liquid-solid chromatography;;http://purl.obolibrary.org/obo/CHMO_0002318;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002324;density-gradient ultracentrifugation;;http://purl.obolibrary.org/obo/CHMO_0002324;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002329;high-resolution electron microscopy;;http://purl.obolibrary.org/obo/CHMO_0002329;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002332;19F solid-state nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002332;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002334;matrix-assisted laser desorption-ionisation;;http://purl.obolibrary.org/obo/CHMO_0002334;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002335;laser desorption ionisation;;http://purl.obolibrary.org/obo/CHMO_0002335;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002336;surface-enhanced laser desorption-ionisation;;http://purl.obolibrary.org/obo/CHMO_0002336;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002338;electrospray ionisation time-of-flight quadrupole detection;;http://purl.obolibrary.org/obo/CHMO_0002338;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002339;matrix-assisted laser desorption-ionisation tandem time-of-flight detection;;http://purl.obolibrary.org/obo/CHMO_0002339;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002343;relaxometry;;http://purl.obolibrary.org/obo/CHMO_0002343;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002354;pH measurement;;http://purl.obolibrary.org/obo/CHMO_0002354;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002359;gradient-selected correlation spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002359;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002360;gradient-selected heteronuclear multiple quantum coherence;;http://purl.obolibrary.org/obo/CHMO_0002360;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002364;hollow fibre liquid-phase micro-extraction;;http://purl.obolibrary.org/obo/CHMO_0002364;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002365;continuous flow hollow fibre liquid-phase micro-extraction;;http://purl.obolibrary.org/obo/CHMO_0002365;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002366;continuous-flow liquid-phase micro-extraction;;http://purl.obolibrary.org/obo/CHMO_0002366;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002367;liquid-liquid-liquid micro-extraction;;http://purl.obolibrary.org/obo/CHMO_0002367;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002368;static liquid-phase micro-extraction;;http://purl.obolibrary.org/obo/CHMO_0002368;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002369;dynamic liquid-phase micro-extraction;;http://purl.obolibrary.org/obo/CHMO_0002369;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002370;headspace liquid-phase micro-extraction;;http://purl.obolibrary.org/obo/CHMO_0002370;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002373;surface-enhanced non-resonance Raman spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002373;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002374;109Ag nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002374;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002375;109Ag cross-polarisation magic angle spinning;;http://purl.obolibrary.org/obo/CHMO_0002375;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002376;1H-109Ag heteronuclear multiple quantum coherence;;http://purl.obolibrary.org/obo/CHMO_0002376;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002377;1H-113Cd heteronuclear multiple quantum coherence;;http://purl.obolibrary.org/obo/CHMO_0002377;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002378;113Cd-113Cd correlation spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002378;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002379;1H-113Cd heteronuclear correlation spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002379;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002380;1H-13C heteronuclear correlation spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002380;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002381;1H-31P heteronuclear correlation spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002381;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002382;double-quantum-filtered correlation spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002382;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002383;113Cd-113Cd double-quantum-filtered correlation spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002383;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002397;solution-state nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002397;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002398;1H-15N heteronuclear multiple quantum coherence;;http://purl.obolibrary.org/obo/CHMO_0002398;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002399;1H-13C heteronuclear multiple quantum coherence;;http://purl.obolibrary.org/obo/CHMO_0002399;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002400;15N-15N correlation spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002400;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002401;normal-phase chromatography;;http://purl.obolibrary.org/obo/CHMO_0002401;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002402;elution chromatography;;http://purl.obolibrary.org/obo/CHMO_0002402;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002403;partition chromatography;;http://purl.obolibrary.org/obo/CHMO_0002403;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002404;deuterium-decoupled nuclear magnetic resonance spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002404;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002406;fluorescence quenching method;;http://purl.obolibrary.org/obo/CHMO_0002406;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002413;cryogenic electron microscopy;;http://purl.obolibrary.org/obo/CHMO_0002413;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002414;scattering spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002414;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002415;luminescence spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002415;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002416;phosphorescence spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002416;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002417;radio frequency spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0002417;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0002437;reflection interference contrast microscopy;;http://purl.obolibrary.org/obo/CHMO_0002437;;;;;;;;;;;;;;;;;;;;;;;;;
